timestamp,metric,value,run_name,method,test_case,field,tags
1500958335000,sar.cpu%,16.295483871,debug-2017-07-24-21-50-50,enum,jsonfacet,s10000_s,{}
1500958520000,sar.cpu%,16.3955913978,debug-2017-07-24-21-53-54,enum,jsonfacet,s100000_s,{}
1500958704000,sar.cpu%,16.5648387097,debug-2017-07-24-21-56-59,enum,jsonfacet,s1000000_s,{}
1501043070000,sar.cpu%,16.2743010753,debug-2017-07-25-21-23-04,dv,jsonfacet,s10_s,{}
1501043254000,sar.cpu%,16.3146236559,debug-2017-07-25-21-26-08,dv,jsonfacet,s100_s,{}
1501043439000,sar.cpu%,16.3719354839,debug-2017-07-25-21-29-13,dv,jsonfacet,s1000_s,{}
1501043623000,sar.cpu%,16.3335483871,debug-2017-07-25-21-32-18,dv,jsonfacet,s10000_s,{}
1501043808000,sar.cpu%,16.4661290323,debug-2017-07-25-21-35-22,dv,jsonfacet,s100000_s,{}
1501043992000,sar.cpu%,18.9715053763,debug-2017-07-25-21-38-26,dv,jsonfacet,s1000000_s,{}
1501044177000,sar.cpu%,16.3230107527,debug-2017-07-25-21-41-31,enum,jsonfacet,s10_s,{}
1501044362000,sar.cpu%,16.3498924731,debug-2017-07-25-21-44-36,enum,jsonfacet,s100_s,{}
1501044546000,sar.cpu%,16.3365591398,debug-2017-07-25-21-47-40,enum,jsonfacet,s1000_s,{}
1501044731000,sar.cpu%,16.3369892473,debug-2017-07-25-21-50-45,enum,jsonfacet,s10000_s,{}
1501044915000,sar.cpu%,16.4425806452,debug-2017-07-25-21-53-49,enum,jsonfacet,s100000_s,{}
1501045100000,sar.cpu%,16.5088172043,debug-2017-07-25-21-56-54,enum,jsonfacet,s1000000_s,{}
1501129476000,sar.cpu%,16.3327956989,debug-2017-07-26-21-23-10,dv,jsonfacet,s10_s,{}
1501129661000,sar.cpu%,16.3362365591,debug-2017-07-26-21-26-15,dv,jsonfacet,s100_s,{}
1501129845000,sar.cpu%,16.3587096774,debug-2017-07-26-21-29-19,dv,jsonfacet,s1000_s,{}
1501130030000,sar.cpu%,16.4307526882,debug-2017-07-26-21-32-24,dv,jsonfacet,s10000_s,{}
1501130214000,sar.cpu%,16.4332258065,debug-2017-07-26-21-35-28,dv,jsonfacet,s100000_s,{}
1501130399000,sar.cpu%,19.3411827957,debug-2017-07-26-21-38-33,dv,jsonfacet,s1000000_s,{}
1501130583000,sar.cpu%,16.3449462366,debug-2017-07-26-21-41-38,enum,jsonfacet,s10_s,{}
1501130768000,sar.cpu%,16.345483871,debug-2017-07-26-21-44-42,enum,jsonfacet,s100_s,{}
1501130952000,sar.cpu%,16.3108602151,debug-2017-07-26-21-47-46,enum,jsonfacet,s1000_s,{}
1501131137000,sar.cpu%,16.31,debug-2017-07-26-21-50-51,enum,jsonfacet,s10000_s,{}
1501131322000,sar.cpu%,16.492688172,debug-2017-07-26-21-53-56,enum,jsonfacet,s100000_s,{}
1501131506000,sar.cpu%,16.5590322581,debug-2017-07-26-21-57-00,enum,jsonfacet,s1000000_s,{}
1501215867000,sar.cpu%,16.3120430108,debug-2017-07-27-21-23-01,dv,jsonfacet,s10_s,{}
1501216051000,sar.cpu%,16.2998924731,debug-2017-07-27-21-26-05,dv,jsonfacet,s100_s,{}
1501216235000,sar.cpu%,16.3097849462,debug-2017-07-27-21-29-10,dv,jsonfacet,s1000_s,{}
1501216420000,sar.cpu%,16.316344086,debug-2017-07-27-21-32-14,dv,jsonfacet,s10000_s,{}
1501216605000,sar.cpu%,16.4592473118,debug-2017-07-27-21-35-19,dv,jsonfacet,s100000_s,{}
1501216789000,sar.cpu%,19.3238709677,debug-2017-07-27-21-38-23,dv,jsonfacet,s1000000_s,{}
1501216974000,sar.cpu%,16.3039784946,debug-2017-07-27-21-41-28,enum,jsonfacet,s10_s,{}
1501217158000,sar.cpu%,16.3122580645,debug-2017-07-27-21-44-32,enum,jsonfacet,s100_s,{}
1501217343000,sar.cpu%,16.3475268817,debug-2017-07-27-21-47-37,enum,jsonfacet,s1000_s,{}
1501217527000,sar.cpu%,16.3227956989,debug-2017-07-27-21-50-42,enum,jsonfacet,s10000_s,{}
1501217712000,sar.cpu%,16.4143010753,debug-2017-07-27-21-53-46,enum,jsonfacet,s100000_s,{}
1501217897000,sar.cpu%,16.5941935484,debug-2017-07-27-21-56-51,enum,jsonfacet,s1000000_s,{}
1501302273000,sar.cpu%,16.2960215054,debug-2017-07-28-21-23-07,dv,jsonfacet,s10_s,{}
1501302458000,sar.cpu%,16.2778494624,debug-2017-07-28-21-26-12,dv,jsonfacet,s100_s,{}
1501302642000,sar.cpu%,16.2959139785,debug-2017-07-28-21-29-17,dv,jsonfacet,s1000_s,{}
1501302827000,sar.cpu%,16.3962365591,debug-2017-07-28-21-32-21,dv,jsonfacet,s10000_s,{}
1501303012000,sar.cpu%,16.4478494624,debug-2017-07-28-21-35-26,dv,jsonfacet,s100000_s,{}
1501303196000,sar.cpu%,18.9629032258,debug-2017-07-28-21-38-30,dv,jsonfacet,s1000000_s,{}
1501303380000,sar.cpu%,16.311827957,debug-2017-07-28-21-41-35,enum,jsonfacet,s10_s,{}
1501303565000,sar.cpu%,16.3568817204,debug-2017-07-28-21-44-39,enum,jsonfacet,s100_s,{}
1501303750000,sar.cpu%,16.3519354839,debug-2017-07-28-21-47-44,enum,jsonfacet,s1000_s,{}
1501303934000,sar.cpu%,16.3632258065,debug-2017-07-28-21-50-49,enum,jsonfacet,s10000_s,{}
1501304119000,sar.cpu%,16.495483871,debug-2017-07-28-21-53-53,enum,jsonfacet,s100000_s,{}
1501304304000,sar.cpu%,16.5422580645,debug-2017-07-28-21-56-58,enum,jsonfacet,s1000000_s,{}
1501388653000,sar.cpu%,16.3303225806,debug-2017-07-29-21-22-47,dv,jsonfacet,s10_s,{}
1501388838000,sar.cpu%,16.3558064516,debug-2017-07-29-21-25-52,dv,jsonfacet,s100_s,{}
1501389023000,sar.cpu%,16.3262365591,debug-2017-07-29-21-28-57,dv,jsonfacet,s1000_s,{}
1501389207000,sar.cpu%,16.3498924731,debug-2017-07-29-21-32-01,dv,jsonfacet,s10000_s,{}
1501389392000,sar.cpu%,16.5151612903,debug-2017-07-29-21-35-06,dv,jsonfacet,s100000_s,{}
1501389576000,sar.cpu%,19.7360215054,debug-2017-07-29-21-38-11,dv,jsonfacet,s1000000_s,{}
1501389761000,sar.cpu%,16.3293548387,debug-2017-07-29-21-41-15,enum,jsonfacet,s10_s,{}
1501389945000,sar.cpu%,16.3155913978,debug-2017-07-29-21-44-19,enum,jsonfacet,s100_s,{}
1501390130000,sar.cpu%,16.3256989247,debug-2017-07-29-21-47-24,enum,jsonfacet,s1000_s,{}
1501390314000,sar.cpu%,16.3464516129,debug-2017-07-29-21-50-29,enum,jsonfacet,s10000_s,{}
1501390499000,sar.cpu%,16.4820430108,debug-2017-07-29-21-53-33,enum,jsonfacet,s100000_s,{}
1501390683000,sar.cpu%,16.5386021505,debug-2017-07-29-21-56-37,enum,jsonfacet,s1000000_s,{}
1501475071000,sar.cpu%,16.2515053763,debug-2017-07-30-21-23-05,dv,jsonfacet,s10_s,{}
1501475255000,sar.cpu%,16.2922580645,debug-2017-07-30-21-26-09,dv,jsonfacet,s100_s,{}
1501475440000,sar.cpu%,16.374516129,debug-2017-07-30-21-29-14,dv,jsonfacet,s1000_s,{}
1501475624000,sar.cpu%,16.302688172,debug-2017-07-30-21-32-19,dv,jsonfacet,s10000_s,{}
1501475809000,sar.cpu%,16.4310752688,debug-2017-07-30-21-35-23,dv,jsonfacet,s100000_s,{}
1501475994000,sar.cpu%,19.0109677419,debug-2017-07-30-21-38-28,dv,jsonfacet,s1000000_s,{}
1501476178000,sar.cpu%,16.3022580645,debug-2017-07-30-21-41-32,enum,jsonfacet,s10_s,{}
1501476363000,sar.cpu%,16.3355913978,debug-2017-07-30-21-44-37,enum,jsonfacet,s100_s,{}
1501476547000,sar.cpu%,16.3266666667,debug-2017-07-30-21-47-41,enum,jsonfacet,s1000_s,{}
1501476731000,sar.cpu%,16.2855913978,debug-2017-07-30-21-50-45,enum,jsonfacet,s10000_s,{}
1501476916000,sar.cpu%,16.4386021505,debug-2017-07-30-21-53-50,enum,jsonfacet,s100000_s,{}
1501477100000,sar.cpu%,16.5637634409,debug-2017-07-30-21-56-54,enum,jsonfacet,s1000000_s,{}
1501561466000,sar.cpu%,16.3331182796,debug-2017-07-31-21-23-01,dv,jsonfacet,s10_s,{}
1501561651000,sar.cpu%,16.3575268817,debug-2017-07-31-21-26-05,dv,jsonfacet,s100_s,{}
1501561836000,sar.cpu%,16.376344086,debug-2017-07-31-21-29-10,dv,jsonfacet,s1000_s,{}
1501562021000,sar.cpu%,16.3925806452,debug-2017-07-31-21-32-15,dv,jsonfacet,s10000_s,{}
1501562205000,sar.cpu%,16.4423655914,debug-2017-07-31-21-35-20,dv,jsonfacet,s100000_s,{}
1501562390000,sar.cpu%,19.8783870968,debug-2017-07-31-21-38-24,dv,jsonfacet,s1000000_s,{}
1501562574000,sar.cpu%,16.2789247312,debug-2017-07-31-21-41-28,enum,jsonfacet,s10_s,{}
1501562759000,sar.cpu%,16.2847311828,debug-2017-07-31-21-44-33,enum,jsonfacet,s100_s,{}
1501562943000,sar.cpu%,16.333655914,debug-2017-07-31-21-47-37,enum,jsonfacet,s1000_s,{}
1501563128000,sar.cpu%,16.4,debug-2017-07-31-21-50-42,enum,jsonfacet,s10000_s,{}
1501563313000,sar.cpu%,16.4379569892,debug-2017-07-31-21-53-47,enum,jsonfacet,s100000_s,{}
1501563497000,sar.cpu%,16.5660215054,debug-2017-07-31-21-56-52,enum,jsonfacet,s1000000_s,{}
1501647875000,sar.cpu%,16.3502150538,debug-2017-08-01-21-23-09,dv,jsonfacet,s10_s,{}
1501648059000,sar.cpu%,16.325483871,debug-2017-08-01-21-26-13,dv,jsonfacet,s100_s,{}
1501648244000,sar.cpu%,16.3875268817,debug-2017-08-01-21-29-18,dv,jsonfacet,s1000_s,{}
1501648428000,sar.cpu%,16.3962365591,debug-2017-08-01-21-32-23,dv,jsonfacet,s10000_s,{}
1501648613000,sar.cpu%,16.4320430108,debug-2017-08-01-21-35-27,dv,jsonfacet,s100000_s,{}
1501648797000,sar.cpu%,18.7024731183,debug-2017-08-01-21-38-32,dv,jsonfacet,s1000000_s,{}
1501648982000,sar.cpu%,16.3270967742,debug-2017-08-01-21-41-36,enum,jsonfacet,s10_s,{}
1501649167000,sar.cpu%,16.3611827957,debug-2017-08-01-21-44-41,enum,jsonfacet,s100_s,{}
1501649351000,sar.cpu%,16.2747311828,debug-2017-08-01-21-47-45,enum,jsonfacet,s1000_s,{}
1501649535000,sar.cpu%,16.3398924731,debug-2017-08-01-21-50-50,enum,jsonfacet,s10000_s,{}
1501649720000,sar.cpu%,16.4148387097,debug-2017-08-01-21-53-54,enum,jsonfacet,s100000_s,{}
1501649904000,sar.cpu%,16.5234408602,debug-2017-08-01-21-56-58,enum,jsonfacet,s1000000_s,{}
1501734268000,sar.cpu%,16.2946236559,debug-2017-08-02-21-23-02,dv,jsonfacet,s10_s,{}
1501734452000,sar.cpu%,16.3447311828,debug-2017-08-02-21-26-07,dv,jsonfacet,s100_s,{}
1501734637000,sar.cpu%,16.3695698925,debug-2017-08-02-21-29-11,dv,jsonfacet,s1000_s,{}
1501734822000,sar.cpu%,16.3659139785,debug-2017-08-02-21-32-16,dv,jsonfacet,s10000_s,{}
1501735006000,sar.cpu%,16.4408602151,debug-2017-08-02-21-35-20,dv,jsonfacet,s100000_s,{}
1501735191000,sar.cpu%,19.2066666667,debug-2017-08-02-21-38-25,dv,jsonfacet,s1000000_s,{}
1501735375000,sar.cpu%,16.3547311828,debug-2017-08-02-21-41-30,enum,jsonfacet,s10_s,{}
1501735560000,sar.cpu%,16.3038709677,debug-2017-08-02-21-44-34,enum,jsonfacet,s100_s,{}
1501735745000,sar.cpu%,16.3178494624,debug-2017-08-02-21-47-39,enum,jsonfacet,s1000_s,{}
1501735929000,sar.cpu%,16.3297849462,debug-2017-08-02-21-50-43,enum,jsonfacet,s10000_s,{}
1501736113000,sar.cpu%,16.4410752688,debug-2017-08-02-21-53-48,enum,jsonfacet,s100000_s,{}
1501736298000,sar.cpu%,16.5411827957,debug-2017-08-02-21-56-52,enum,jsonfacet,s1000000_s,{}
1501820669000,sar.cpu%,16.3510752688,debug-2017-08-03-21-23-03,dv,jsonfacet,s10_s,{}
1501820854000,sar.cpu%,16.3697849462,debug-2017-08-03-21-26-08,dv,jsonfacet,s100_s,{}
1501821039000,sar.cpu%,16.3668817204,debug-2017-08-03-21-29-13,dv,jsonfacet,s1000_s,{}
1501821223000,sar.cpu%,16.3264516129,debug-2017-08-03-21-32-17,dv,jsonfacet,s10000_s,{}
1501821408000,sar.cpu%,16.4734408602,debug-2017-08-03-21-35-22,dv,jsonfacet,s100000_s,{}
1501821592000,sar.cpu%,18.568172043,debug-2017-08-03-21-38-26,dv,jsonfacet,s1000000_s,{}
1501821777000,sar.cpu%,16.2822580645,debug-2017-08-03-21-41-31,enum,jsonfacet,s10_s,{}
1501821961000,sar.cpu%,16.3527956989,debug-2017-08-03-21-44-35,enum,jsonfacet,s100_s,{}
1501822146000,sar.cpu%,16.374516129,debug-2017-08-03-21-47-40,enum,jsonfacet,s1000_s,{}
1501822331000,sar.cpu%,16.3803225806,debug-2017-08-03-21-50-45,enum,jsonfacet,s10000_s,{}
1501822516000,sar.cpu%,16.4447311828,debug-2017-08-03-21-53-50,enum,jsonfacet,s100000_s,{}
1501822700000,sar.cpu%,16.5204301075,debug-2017-08-03-21-56-54,enum,jsonfacet,s1000000_s,{}
1501907073000,sar.cpu%,16.272688172,debug-2017-08-04-21-23-07,dv,jsonfacet,s10_s,{}
1501907258000,sar.cpu%,16.2756989247,debug-2017-08-04-21-26-12,dv,jsonfacet,s100_s,{}
1501907442000,sar.cpu%,16.3168817204,debug-2017-08-04-21-29-16,dv,jsonfacet,s1000_s,{}
1501907626000,sar.cpu%,16.3746236559,debug-2017-08-04-21-32-21,dv,jsonfacet,s10000_s,{}
1501907811000,sar.cpu%,16.4443010753,debug-2017-08-04-21-35-25,dv,jsonfacet,s100000_s,{}
1501907995000,sar.cpu%,18.3038709677,debug-2017-08-04-21-38-30,dv,jsonfacet,s1000000_s,{}
1501908180000,sar.cpu%,16.3178494624,debug-2017-08-04-21-41-34,enum,jsonfacet,s10_s,{}
1501908365000,sar.cpu%,16.358172043,debug-2017-08-04-21-44-39,enum,jsonfacet,s100_s,{}
1501908549000,sar.cpu%,16.3194623656,debug-2017-08-04-21-47-43,enum,jsonfacet,s1000_s,{}
1501908733000,sar.cpu%,16.3677419355,debug-2017-08-04-21-50-48,enum,jsonfacet,s10000_s,{}
1501908918000,sar.cpu%,16.4316129032,debug-2017-08-04-21-53-52,enum,jsonfacet,s100000_s,{}
1501909103000,sar.cpu%,16.5431182796,debug-2017-08-04-21-56-57,enum,jsonfacet,s1000000_s,{}
1501993427000,sar.cpu%,16.3264516129,debug-2017-08-05-21-22-22,dv,jsonfacet,s10_s,{}
1501993612000,sar.cpu%,16.3148387097,debug-2017-08-05-21-25-26,dv,jsonfacet,s100_s,{}
1501993797000,sar.cpu%,16.3211827957,debug-2017-08-05-21-28-31,dv,jsonfacet,s1000_s,{}
1501993981000,sar.cpu%,16.3433333333,debug-2017-08-05-21-31-35,dv,jsonfacet,s10000_s,{}
1501994166000,sar.cpu%,16.4705376344,debug-2017-08-05-21-34-40,dv,jsonfacet,s100000_s,{}
1501994350000,sar.cpu%,19.1453763441,debug-2017-08-05-21-37-45,dv,jsonfacet,s1000000_s,{}
1501994535000,sar.cpu%,16.2521505376,debug-2017-08-05-21-40-49,enum,jsonfacet,s10_s,{}
1501994719000,sar.cpu%,16.2832258065,debug-2017-08-05-21-43-53,enum,jsonfacet,s100_s,{}
1501994904000,sar.cpu%,16.3530107527,debug-2017-08-05-21-46-58,enum,jsonfacet,s1000_s,{}
1501995088000,sar.cpu%,16.3586021505,debug-2017-08-05-21-50-03,enum,jsonfacet,s10000_s,{}
1501995273000,sar.cpu%,16.4235483871,debug-2017-08-05-21-53-07,enum,jsonfacet,s100000_s,{}
1501995458000,sar.cpu%,16.5060215054,debug-2017-08-05-21-56-12,enum,jsonfacet,s1000000_s,{}
1502079872000,sar.cpu%,16.3055913978,debug-2017-08-06-21-23-06,dv,jsonfacet,s10_s,{}
1502080057000,sar.cpu%,16.3102150538,debug-2017-08-06-21-26-11,dv,jsonfacet,s100_s,{}
1502080241000,sar.cpu%,16.3359139785,debug-2017-08-06-21-29-16,dv,jsonfacet,s1000_s,{}
1502080426000,sar.cpu%,16.3643010753,debug-2017-08-06-21-32-20,dv,jsonfacet,s10000_s,{}
1502080611000,sar.cpu%,16.4817204301,debug-2017-08-06-21-35-25,dv,jsonfacet,s100000_s,{}
1502080795000,sar.cpu%,19.4146236559,debug-2017-08-06-21-38-29,dv,jsonfacet,s1000000_s,{}
1502080979000,sar.cpu%,16.3864516129,debug-2017-08-06-21-41-33,enum,jsonfacet,s10_s,{}
1502081164000,sar.cpu%,16.3415053763,debug-2017-08-06-21-44-38,enum,jsonfacet,s100_s,{}
1502081349000,sar.cpu%,16.4501075269,debug-2017-08-06-21-47-43,enum,jsonfacet,s1000_s,{}
1502081533000,sar.cpu%,16.3690322581,debug-2017-08-06-21-50-47,enum,jsonfacet,s10000_s,{}
1502081718000,sar.cpu%,16.4980645161,debug-2017-08-06-21-53-52,enum,jsonfacet,s100000_s,{}
1502081902000,sar.cpu%,16.5455913978,debug-2017-08-06-21-56-56,enum,jsonfacet,s1000000_s,{}
1502166225000,sar.cpu%,16.3547311828,debug-2017-08-07-21-22-19,dv,jsonfacet,s10_s,{}
1502166409000,sar.cpu%,16.3687096774,debug-2017-08-07-21-25-23,dv,jsonfacet,s100_s,{}
1502166594000,sar.cpu%,16.3482795699,debug-2017-08-07-21-28-28,dv,jsonfacet,s1000_s,{}
1502166778000,sar.cpu%,16.3895698925,debug-2017-08-07-21-31-32,dv,jsonfacet,s10000_s,{}
1502166962000,sar.cpu%,16.4894623656,debug-2017-08-07-21-34-37,dv,jsonfacet,s100000_s,{}
1502167147000,sar.cpu%,17.9956989247,debug-2017-08-07-21-37-41,dv,jsonfacet,s1000000_s,{}
1502167331000,sar.cpu%,16.3637634409,debug-2017-08-07-21-40-46,enum,jsonfacet,s10_s,{}
1502167516000,sar.cpu%,16.2939784946,debug-2017-08-07-21-43-50,enum,jsonfacet,s100_s,{}
1502167701000,sar.cpu%,16.353655914,debug-2017-08-07-21-46-55,enum,jsonfacet,s1000_s,{}
1502167885000,sar.cpu%,16.3067741935,debug-2017-08-07-21-49-59,enum,jsonfacet,s10000_s,{}
1502168070000,sar.cpu%,16.3989247312,debug-2017-08-07-21-53-04,enum,jsonfacet,s100000_s,{}
1502168254000,sar.cpu%,16.5578494624,debug-2017-08-07-21-56-09,enum,jsonfacet,s1000000_s,{}
1502252669000,sar.cpu%,16.3003225806,debug-2017-08-08-21-23-03,dv,jsonfacet,s10_s,{}
1502252854000,sar.cpu%,16.3687096774,debug-2017-08-08-21-26-08,dv,jsonfacet,s100_s,{}
1502253038000,sar.cpu%,16.3192473118,debug-2017-08-08-21-29-13,dv,jsonfacet,s1000_s,{}
1502253223000,sar.cpu%,16.2743010753,debug-2017-08-08-21-32-17,dv,jsonfacet,s10000_s,{}
1502253408000,sar.cpu%,16.4429032258,debug-2017-08-08-21-35-22,dv,jsonfacet,s100000_s,{}
1502253592000,sar.cpu%,18.6686021505,debug-2017-08-08-21-38-27,dv,jsonfacet,s1000000_s,{}
1502253777000,sar.cpu%,16.3544086022,debug-2017-08-08-21-41-31,enum,jsonfacet,s10_s,{}
1502253962000,sar.cpu%,16.2546236559,debug-2017-08-08-21-44-36,enum,jsonfacet,s100_s,{}
1502254146000,sar.cpu%,16.3658064516,debug-2017-08-08-21-47-41,enum,jsonfacet,s1000_s,{}
1502254331000,sar.cpu%,16.3182795699,debug-2017-08-08-21-50-45,enum,jsonfacet,s10000_s,{}
1502254516000,sar.cpu%,16.447311828,debug-2017-08-08-21-53-50,enum,jsonfacet,s100000_s,{}
1502254700000,sar.cpu%,16.5319354839,debug-2017-08-08-21-56-54,enum,jsonfacet,s1000000_s,{}
1502339031000,sar.cpu%,16.3017204301,debug-2017-08-09-21-22-25,dv,jsonfacet,s10_s,{}
1502339216000,sar.cpu%,16.3315053763,debug-2017-08-09-21-25-30,dv,jsonfacet,s100_s,{}
1502339400000,sar.cpu%,16.3077419355,debug-2017-08-09-21-28-34,dv,jsonfacet,s1000_s,{}
1502339585000,sar.cpu%,16.3487096774,debug-2017-08-09-21-31-39,dv,jsonfacet,s10000_s,{}
1502339769000,sar.cpu%,16.4550537634,debug-2017-08-09-21-34-44,dv,jsonfacet,s100000_s,{}
1502339954000,sar.cpu%,19.3691397849,debug-2017-08-09-21-37-48,dv,jsonfacet,s1000000_s,{}
1502340138000,sar.cpu%,16.3286021505,debug-2017-08-09-21-40-53,enum,jsonfacet,s10_s,{}
1502340323000,sar.cpu%,16.2853763441,debug-2017-08-09-21-43-57,enum,jsonfacet,s100_s,{}
1502340508000,sar.cpu%,16.3886021505,debug-2017-08-09-21-47-02,enum,jsonfacet,s1000_s,{}
1502340693000,sar.cpu%,16.3255913978,debug-2017-08-09-21-50-07,enum,jsonfacet,s10000_s,{}
1502340877000,sar.cpu%,16.4322580645,debug-2017-08-09-21-53-11,enum,jsonfacet,s100000_s,{}
1502341062000,sar.cpu%,16.5164516129,debug-2017-08-09-21-56-16,enum,jsonfacet,s1000000_s,{}
1502425471000,sar.cpu%,16.3162365591,debug-2017-08-10-21-23-05,dv,jsonfacet,s10_s,{}
1502425656000,sar.cpu%,16.2684946237,debug-2017-08-10-21-26-10,dv,jsonfacet,s100_s,{}
1502425840000,sar.cpu%,16.3006451613,debug-2017-08-10-21-29-15,dv,jsonfacet,s1000_s,{}
1502426025000,sar.cpu%,16.3003225806,debug-2017-08-10-21-32-19,dv,jsonfacet,s10000_s,{}
1502426210000,sar.cpu%,16.466344086,debug-2017-08-10-21-35-24,dv,jsonfacet,s100000_s,{}
1502426394000,sar.cpu%,19.7759139785,debug-2017-08-10-21-38-28,dv,jsonfacet,s1000000_s,{}
1502426578000,sar.cpu%,16.324516129,debug-2017-08-10-21-41-33,enum,jsonfacet,s10_s,{}
1502426763000,sar.cpu%,16.3056989247,debug-2017-08-10-21-44-37,enum,jsonfacet,s100_s,{}
1502426948000,sar.cpu%,16.2884946237,debug-2017-08-10-21-47-42,enum,jsonfacet,s1000_s,{}
1502427133000,sar.cpu%,16.3543010753,debug-2017-08-10-21-50-47,enum,jsonfacet,s10000_s,{}
1502427317000,sar.cpu%,16.4594623656,debug-2017-08-10-21-53-51,enum,jsonfacet,s100000_s,{}
1502427502000,sar.cpu%,16.544516129,debug-2017-08-10-21-56-56,enum,jsonfacet,s1000000_s,{}
1502511827000,sar.cpu%,16.3886021505,debug-2017-08-11-21-22-21,dv,jsonfacet,s10_s,{}
1502512011000,sar.cpu%,16.3044086022,debug-2017-08-11-21-25-25,dv,jsonfacet,s100_s,{}
1502512196000,sar.cpu%,16.3589247312,debug-2017-08-11-21-28-30,dv,jsonfacet,s1000_s,{}
1502512380000,sar.cpu%,16.3835483871,debug-2017-08-11-21-31-35,dv,jsonfacet,s10000_s,{}
1502512565000,sar.cpu%,16.4283870968,debug-2017-08-11-21-34-39,dv,jsonfacet,s100000_s,{}
1502512750000,sar.cpu%,19.6883870968,debug-2017-08-11-21-37-44,dv,jsonfacet,s1000000_s,{}
1502512934000,sar.cpu%,16.3482795699,debug-2017-08-11-21-40-48,enum,jsonfacet,s10_s,{}
1502513119000,sar.cpu%,16.3774193548,debug-2017-08-11-21-43-53,enum,jsonfacet,s100_s,{}
1502513303000,sar.cpu%,16.3183870968,debug-2017-08-11-21-46-58,enum,jsonfacet,s1000_s,{}
1502513488000,sar.cpu%,16.3725806452,debug-2017-08-11-21-50-02,enum,jsonfacet,s10000_s,{}
1502513672000,sar.cpu%,16.4703225806,debug-2017-08-11-21-53-07,enum,jsonfacet,s100000_s,{}
1502513857000,sar.cpu%,16.5211827957,debug-2017-08-11-21-56-11,enum,jsonfacet,s1000000_s,{}
1502598232000,sar.cpu%,16.3540860215,debug-2017-08-12-21-22-26,dv,jsonfacet,s10_s,{}
1502598417000,sar.cpu%,16.3241935484,debug-2017-08-12-21-25-31,dv,jsonfacet,s100_s,{}
1502598601000,sar.cpu%,16.3839784946,debug-2017-08-12-21-28-36,dv,jsonfacet,s1000_s,{}
1502598786000,sar.cpu%,16.4097849462,debug-2017-08-12-21-31-40,dv,jsonfacet,s10000_s,{}
1502598971000,sar.cpu%,16.4482795699,debug-2017-08-12-21-34-45,dv,jsonfacet,s100000_s,{}
1502599155000,sar.cpu%,19.2065591398,debug-2017-08-12-21-37-50,dv,jsonfacet,s1000000_s,{}
1502599340000,sar.cpu%,16.2886021505,debug-2017-08-12-21-40-54,enum,jsonfacet,s10_s,{}
1502599524000,sar.cpu%,16.3350537634,debug-2017-08-12-21-43-58,enum,jsonfacet,s100_s,{}
1502599709000,sar.cpu%,16.3691397849,debug-2017-08-12-21-47-03,enum,jsonfacet,s1000_s,{}
1502599894000,sar.cpu%,16.3439784946,debug-2017-08-12-21-50-08,enum,jsonfacet,s10000_s,{}
1502600078000,sar.cpu%,16.4133333333,debug-2017-08-12-21-53-13,enum,jsonfacet,s100000_s,{}
1502600263000,sar.cpu%,16.5343010753,debug-2017-08-12-21-56-17,enum,jsonfacet,s1000000_s,{}
1502684670000,sar.cpu%,16.3566666667,debug-2017-08-13-21-23-05,dv,jsonfacet,s10_s,{}
1502684855000,sar.cpu%,16.3487096774,debug-2017-08-13-21-26-09,dv,jsonfacet,s100_s,{}
1502685039000,sar.cpu%,16.405483871,debug-2017-08-13-21-29-14,dv,jsonfacet,s1000_s,{}
1502685224000,sar.cpu%,16.3811827957,debug-2017-08-13-21-32-18,dv,jsonfacet,s10000_s,{}
1502685409000,sar.cpu%,16.4951612903,debug-2017-08-13-21-35-23,dv,jsonfacet,s100000_s,{}
1502685594000,sar.cpu%,19.1087096774,debug-2017-08-13-21-38-28,dv,jsonfacet,s1000000_s,{}
1502685778000,sar.cpu%,16.2949462366,debug-2017-08-13-21-41-32,enum,jsonfacet,s10_s,{}
1502685962000,sar.cpu%,16.2640860215,debug-2017-08-13-21-44-37,enum,jsonfacet,s100_s,{}
1502686147000,sar.cpu%,16.2968817204,debug-2017-08-13-21-47-41,enum,jsonfacet,s1000_s,{}
1502686331000,sar.cpu%,16.3096774194,debug-2017-08-13-21-50-46,enum,jsonfacet,s10000_s,{}
1502686516000,sar.cpu%,16.4534408602,debug-2017-08-13-21-53-50,enum,jsonfacet,s100000_s,{}
1502686700000,sar.cpu%,16.5291397849,debug-2017-08-13-21-56-55,enum,jsonfacet,s1000000_s,{}
1502771067000,sar.cpu%,16.3590322581,debug-2017-08-14-21-23-02,dv,jsonfacet,s10_s,{}
1502771252000,sar.cpu%,16.3180645161,debug-2017-08-14-21-26-06,dv,jsonfacet,s100_s,{}
1502771437000,sar.cpu%,16.2984946237,debug-2017-08-14-21-29-11,dv,jsonfacet,s1000_s,{}
1502771621000,sar.cpu%,16.3324731183,debug-2017-08-14-21-32-16,dv,jsonfacet,s10000_s,{}
1502771806000,sar.cpu%,16.4495698925,debug-2017-08-14-21-35-20,dv,jsonfacet,s100000_s,{}
1502771990000,sar.cpu%,19.3475268817,debug-2017-08-14-21-38-25,dv,jsonfacet,s1000000_s,{}
1502772175000,sar.cpu%,16.3023655914,debug-2017-08-14-21-41-29,enum,jsonfacet,s10_s,{}
